"id","username","name","follower_count","following_count","score","is_premium","is_pro"
"14646","alexthechick","Alexandria Brown","324","59","53","False","False"
"31622","connie","Connie","145","14","0","False","False"
"7577","etc","Anarcho-Communist","349","36","65","False","False"
"57990","CJM","Claire","212","103","9","False","False"
"66074","3DOTNEWS","3DOTNEWS","134","38","25","False","False"
"52754","Danial","Danial Easton ","118","14","0","False","False"
"23132","alt","kekistani refugee","307","146","97","False","False"
"63222","SJW8-bit","8-bit","183","102","16","False","False"
"69076","shawn_smith42","Shawn Smith","714","442","187","False","False"
"64552","USMCSSGT","NamVet4Trump","1573","1475","1450","False","False"
"53320","DebDaines","Deb","294","106","80","False","False"
"7449","KA26Barman","ن","291","236","14","False","False"
"81689","Layla0712","Layla","564","468","328","False","False"
"11230","Spencer2","Spencer2","690","230","11","False","False"
"12812","Embee","Embee","228","62","4","False","False"
"16710","SerSydney","Sydney","298","135","-5","False","False"
"11976","DifferentPerspective","Different Perspective","838","259","774","False","False"
"11708","MaryLou","MaryLou","373","80","59","False","False"
"22841","Redeye","Mark","195","45","1","False","False"
"14106","MyronGaines","Pepé le Putin","273","56","1","False","False"
"14268","chicagotrauma","The real chicagotrauma","257","75","11","False","False"
"14924","Ewerhart","Keene Manning","307","47","55","False","False"
"21518","TomWilkinson","Thomas Wilkinson","199","79","32","False","False"
"18531","Orionfree","Steve","164","19","1","False","False"
"20222","Mortus_Victus","Mortus Victus","1472","841","775","False","False"
"20785","Tahlenri","hook and shuttle","451","145","300","False","False"
"7964","Contraband_Research","Contraband Research","338","181","101","False","False"
"15727","JackHammer","Jack Hammer ","400","211","18","False","False"
"11739","BrandonWilhite","Brandon Wilhite","1571","645","3008","False","False"
"10358","Egg_Mclovin","Andrew","289","62","1","False","False"
"9507","Glenn","Glenn Hendrickson","668","57","1376","False","False"
"8998","OXIDIZED","SCRAP IRON","1802","838","1743","False","False"
"21902","WizardOfTox","Tox","416","82","315","False","False"
"21523","mate","mate","343","74","316","False","False"
"10983","jumpinjonnydee","TheFakePundit","780","633","357","False","False"
"12154","laszlow","Laszlow The Evil","382","293","76","False","False"
"20094","SusanKnowles","Susan Knowles","1302","892","718","False","False"
"14309","JOAQUIN","JOAQUIN TEIXEIRA","31638","329","122956","False","False"
"14640","andretti","Andretti ","227","70","4","False","False"
"15238","lari","Lari","282","49","144","False","False"
"14596","Anti_Fembot","Elizabeth ","351","56","159","False","False"
"18916","sergiodiunisio","Sergio","220","101","27","False","False"
"20586","Ferrugem","William Ramos","509","257","166","False","False"
"21620","RicardoOno","Ricardo Ono","340","565","15","False","False"
"14878","allef","Allef ","123","44","33","False","False"
"13877","kadu","Kadu Nogueira","648","86","950","False","False"
"12120","cassio","caaassio rodrigues","533","144","567","False","False"
"14111","Outroleomoreira","Leonardo Moreira","121","28","29","False","False"
"12926","Heman","Heman Do Alabama","287","43","96","False","False"
"13152","nadiardgs","Nádia","857","169","2434","False","False"
"12653","thefrow","Kevin","401","95","32","False","False"
"16598","Jcelso","J CELSO","64","16","12","False","False"
"13677","Molon_Labe","Molon Labe","557","88","76","False","False"
"8019","CrookedMoon","Circular Circle","608","88","76","False","False"
"15347","DiligereVerum","Katie","465","121","93","False","False"
"17515","USAMensaDropout","Marc","851","268","209","False","False"
"18614","Binary_10","Stan Groves","767","518","494","False","False"
"18588","slyparadox","Katie ","191","24","47","False","False"
"18649","bdunbar","Brian Dunbar","272","70","62","False","False"
"9767","TheRealTheo","Theodore Brave","566","35","190","False","False"
"12756","Estatua","Estatua","695","63","112","False","False"
"19027","MenaSmith","Mena","220","51","-2","False","False"
"19718","realCharlesMartel","realCharlesMartel","527","128","467","False","False"
"11524","Emilio","Emilio Rodriguez","748","775","9","False","False"
"22914","Grenouille","Gretta","458","179","22","False","False"
"19031","Luna","Maggie Luna","2905","363","5713","False","False"
"12094","Ambrose","Deplorable Ambrose","133","9","8","False","False"
"21138","Brando","Brandon ","209","100","43","False","False"
"3371","aoeuidhtns","joe green","104","14","6","False","False"
"21985","Trox","Trox","264","48","12","False","False"
"12838","ra","José Rafael","271","97","38","False","False"
"13516","pollyrq","Polly","573","36","309","False","False"
"20180","moisespereira01","Moisés Nannin Pereira","337","176","89","False","False"
"25200","noticias","Noticias","371","146","196","False","False"
"27542","AlanPortoVieira","Doze","279","168","395","False","False"
"23315","citoplasma","Lúcia","83","13","302","False","False"
"8903","Jonesy","Jonesy","488","286","91","False","False"
"12118","misterultra4k","Mister Ultra 4K","282","47","83","False","False"
"15096","Connolly95","Chris95","208","24","14","False","False"
"18799","ManCrack","M.C.","333","52","204","False","False"
"16724","shortname","Long Name","313","51","33","False","False"
"4623","paddy","paddy","285","46","68","False","False"
"10377","RealBeeKaye","Bee Kaye","168","3","2","False","False"
"1072","Actu_reality","As","451","95","38","False","False"
"11772","Jwils","Jacob","366","74","16","False","False"
"11732","Walter_the_Kitten","Walter the Kitten","257","72","11","False","False"
"26413","sco","Scott Tomkins","99","18","17","False","False"
"27303","gettimothy","timothy get","795","342","83","False","False"
"17027","Saxons-Wyrd","Saxon's Wyrd","605","271","685","False","False"
"24673","politicsisvocal","All Politics Is Vocal","770","805","26","False","False"
"27536","chameleon","Thought Criminal Chameleon","544","407","65","False","False"
"19278","MilesVates","MilesVates","412","150","348","False","False"
"24835","gatewaypundit","Jim Hoft","1389","5","39","False","False"
"24716","lisakitter","Lisa Kitter","439","111","171","False","False"
"23564","JawnOfTheRepublic","JawnOfTheRepublic ","429","191","145","False","False"
"21150","Michael214365","Deplorable Michael","679","935","6","False","False"
"13533","ViralBeliever","Duke Taber","863","431","1429","False","False"
"28062","tmosley","Diogenes","1165","521","-1344","False","False"
"45213","USAFMEDIC21","✪🅤🅢🅐🅕🅼🅴🅳🅸🅲✪","1536","1731","485","False","False"
"51705","Rasamataz","Maria","293","65","55","False","False"
"19586","ProgDisorder","Progressive Disorder","694","424","203","False","False"
"11270","TactLoz","Vajkrem","746","547","42","False","False"
"15178","AKHunter","Jim","507","217","156","False","False"
"24277","janos","Janos","448","178","65","False","False"
"31542","Arrgh2112","hillery touched abe lincoln","92","20","28","False","False"
"25699","MedJumper","Med Jumper","3202","1320","69875","False","False"
"16312","tmjames55","Deplorable Swamp Fox","337","82","14","False","False"
"30780","OlNumber7","Rooskie","831","530","1777","False","False"
"10589","hublife","Brenden Dilley","1371","112","2284","False","False"
"26942","ArgentinoAmericano","Emerson D.  Williams ","4704","633","92067","False","True"
"27318","thinkingaboutit","thinkingaboutit","497","523","11","False","False"
"28665","JupiterFleet","JSRowan","694","455","375","False","False"
"28931","Citizen-Soldier1942","Anonymous v14🎯🏴☠","626","263","53","False","False"
"40712","Honest","Ramble Man","276","79","90","False","False"
"37627","American2theKor","Korri ","7221","7956","90189","False","True"
"44223","OrionAwakes","Orion","432","192","60","False","False"
"89037","Scorpio071114","Scorpio071114","444","261","88","False","False"
"46443","Missluv2spin","Carmen","1388","1893","5","False","False"
"19983","Wicked3s","Deplorable Wicked3s","584","346","30","False","False"
"74903","OurWorld","My View","1602","1831","1100","False","False"
"74972","C_Dale","Cindy Dale","211","62","4","False","False"
"43430","LizSaysMaga","Liz ","491","376","2","False","False"
"87942","Mikayah","Mikayah","377","166","0","False","False"
"93145","Litbean","Litbean ","388","311","15","False","False"
"18680","Nomde","Nomde","158","14","7","False","False"
"9559","KatyKate","Katelin","521","119","177","False","False"
"18351","Kevinnz","Kevin","401","114","137","False","False"
"33131","Nymph","RoryRose","563","179","407","False","False"
"30941","Johnny_Arson","Johnny Arson","573","518","63","False","False"
"5282","Critter","Laura","608","246","111","False","False"
"16438","Graz","Graz","340","110","0","False","False"
"32509","jetpack","jetpack","145","19","6","False","False"
"29585","tiny_destroyer","Rebecca","1239","843","1033","False","False"
"22622","Tina","TinaBeck","1079","432","4650","False","False"
"32158","RKG33","Tyler Mason","427","370","30","False","False"
"34540","PlumDragonHerbs","Lisa Ball","215","52","3","False","False"
"5159","AliBambi","Ali Bambii","460","38","730","False","False"
"61881","INNOCENT_E_I","Examine_Islam","1222","1486","665","False","False"
"6787","ubermensch","Jefferson Steelflex","281","31","38","False","False"
"3323","DukeArchus","Duke Archus","265","10","7","False","False"
"4044","Gregory","Greg ","189","67","0","False","False"
"42994","MoonChimps","Moon Chimps","4169","7951","599","False","False"
"2054","SpaceViking89","BEN","351","9","277","False","False"
"3910","jan","Jan Kok","293","8","1","False","False"
"81385","kbon123","Kevin Olenick","154","38","47","False","False"
"18400","RockyMtnGirl","RockyMtnGirl","778","709","127","False","False"
"5026","JohnP","John Poff","847","489","271","False","False"
"10224","Dale","Dale","390","80","7","False","False"
"24322","mmontalvo210","GodHelpUSDeplorables","1175","673","48","False","False"
"15794","MsGibson6425","Pamela ✔","727","463","876","False","False"
"31797","shantastik","Shantastik","179","37","4","False","False"
"13167","pavr","Maslow's Deplorable Monkey","685","587","52","False","False"
"12947","MCH","Deplorable Celeste","512","405","73","False","False"
"11761","WarBee","Damn Strait","309","63","40","False","False"
"16547","LesDeplorable","LesDeplorable","447","218","34","False","True"
"8045","biased","Gabriel T.","593","137","1324","False","False"
"9851","UK88TL","GoBigBlue! 🇺🇸 Cavaliers","431","53","74","False","False"
"11689","Wishaykillie","Graeme Irvine","210","92","2","False","False"
"10092","cheetah","Cheetah","188","43","4","False","False"
"10339","Demosthenes","Deplorable Peter","274","50","41","False","False"
"9233","woody","woody","756","516","136","False","False"
"14074","k8sy","MAGA Kween","540","42","321","False","False"
"17597","GasMan1223","Scott M. Proctor","150","32","0","False","False"
"30016","WallyB66","Philip W","554","388","261","False","False"
"12702","ArthurTeodoro","Arthur ","435","57","301","False","False"
"14632","GABRIELPINHEIRO","Gabriel Pinheiro ","20525","313","210319","False","False"
"12615","GabiMTG","Gabriel Akamine","193","67","42","False","False"
"12894","BrenoAntunes","Breno Antunes","132","11","0","False","False"
"12845","raniere","raniere","284","54","0","False","False"
"12911","Jeffimaster","Jefferson Santos","199","25","6","False","False"
"12791","guilherme","Guilherme Lacerda","343","100","60","False","False"
"21574","buttelli","CLAUDIA BUTTELLI","243","100","0","False","False"
"13155","pasiaht","Thais","214","50","1","False","False"
"26423","ProudoftheUSA","Melissia","476","129","74","False","False"
"79633","naenae61_grp","Nunya Business","1416","1390","2440","False","False"
"9865","SullaBlack","Sulla Black","317","94","22","False","False"
"16879","AmericanBeauty","American Beauty","228","50","12","False","False"
"3426","EriChannel","EriChannel","79","5","21","False","False"
"4629","Woozle","Woozle","91","2","0","False","False"
"6908","garkon_icky","garkon icky","118","25","21","False","False"
"6686","KingFrost","Jaime","102","22","21","False","False"
"8718","PrinceofMelfi","Melfi","171","26","12","False","False"
"12729","eliel","waters","378","39","61","False","False"
"12818","Laise","Santa Laise","213","44","15","False","False"
"12741","Lorofous","Bastos","241","22","12","False","False"
"12445","agp","André Moro","297","51","19","False","False"
"13031","helhaodoaxe","helhaodoaxe","543","51","650","False","False"
"14544","severino","Severino","146","23","41","False","False"
"17130","teddy","(C) ","480","336","186","False","False"
"53355","IcanHazCoffee","Michelle","123","20","11","False","False"
"13809","Kel_on_Wheels","Kel","1367","217","5465","False","True"
"33089","Populares","Caius Postumius Severus Augustus","425","237","69","False","False"
